StudentID,FullName,ProgrammeCode,YearOfStudy,CGPA,ContactNumber
TP120969,Amirah bin Abdullah,BM105,3,2.62,011-6561076
TP191064,Athirah bin Ibrahim,CT101,4,2.53,018-4475258
TP132547,Yu Ng,CT106,1,2.93,018-4560421
TP121745,Dalila bin Othman,CT104,3,3.05,019-9322378
TP174646,Azri binti Zainal,EE103,2,3.72,011-1184341
TP156347,Azri bin Othman,CT107,1,3.65,011-9857606
TP198348,Li Lee,CT107,1,2.78,017-7307916
TP158261,Fang Lee,CT104,4,1.53,014-1435581
TP113327,Farah bin Musa,HS103,3,2.75,012-9256590
TP169866,Hao Chong,EE103,3,3.47,013-7772146
TP195646,Peng Loh,EE104,3,3.72,011-2952037
TP124909,Wei Loh,DT102,2,2.83,019-8785625
TP182562,Ling Yong,PM102,2,2.31,019-5837103
TP181120,Amirah bin Musa,EE105,1,3.68,017-7068150
TP158296,Ravi Pillai,CT105,3,3.54,011-6638657
TP148126,Faizal binti Zainal,EE105,1,3.66,016-3905830
TP175864,Hanis bin Ibrahim,CT106,1,2.34,017-6027681
TP115141,Ling Tan,CT107,1,3.26,014-4143353
TP143935,Nur binti Kamaruddin,EE102,1,3.02,019-9392113
TP161391,Ming Goh,BM103,3,3.83,017-1343687
TP146127,Ahmad bin Zainal,HS103,4,3.79,016-8731507
TP127401,Yu Tan,CT107,1,2.76,012-9350526
TP153468,Xiao Goh,EE105,1,2.64,018-4098386
TP161749,Ismail binti Yusof,CT105,3,3.68,016-5180476
TP122388,Farid binti Kamaruddin,EE103,4,3.67,018-3692391
TP180485,Siti bin Zainal,BM101,2,2.27,012-8046518
TP122674,Zi Wong,CT105,2,1.2,014-3016296
TP171138,Farhana binti Yusof,CT106,1,2.74,013-4171147
TP119416,Li Ong,BM101,3,2.62,013-7924485
TP134258,Naim binti Othman,EE104,3,2.03,018-7628564
TP114619,Siti binti Ibrahim,CT102,4,2.64,016-1529089
TP115123,Faizal bin Ibrahim,CT103,4,2.76,018-4041191
TP194252,Zi Teh,CT107,1,2.74,019-9573379
TP128321,Mala Balakrishnan,CT105,1,2.91,014-6212504
TP104846,Ismail bin Kamaruddin,CT107,1,2.87,011-1612597
TP125473,Malika bin Othman,CT103,1,3.63,012-5775379
TP175004,Farah bin Musa,HS101,3,3.31,019-9583665
TP150060,Nurul binti Zainal,CT104,3,1.19,011-5287227
TP185116,Li Chin,BM104,1,2.56,018-1404890
TP129877,Ahmad binti Ismail,DT103,1,2.16,013-1778195
TP186839,Nabilah binti Kamaruddin,HS101,1,3.59,014-9460939
TP135268,Izzat bin Ibrahim,BM101,1,2.36,014-8783877
TP159450,Hanis binti Kamaruddin,BM102,2,2.65,014-7668242
TP129862,Nurul binti Razali,PM102,2,2.29,019-1060841
TP182568,Jun Cheong,CT103,4,3.53,019-1080858
TP194265,Zi Yong,BM102,1,3.11,016-1198227
TP161294,Kumar Maniam,EE104,2,1.23,019-8642215
TP141524,Yu Yong,CT103,1,2.89,017-2528204
TP120864,Zainab bin Ahmad,CT103,1,2.45,012-2519982
TP121358,Ramesh Appalasamy,CT101,3,2.94,011-9250623
TP147492,Zainab bin Zainal,CT106,1,3.17,011-5088244
TP102819,Fang Ong,DT101,1,1.8,016-1927912
TP168629,Nurul bin Zainal,CT107,1,2.2,011-3155174
TP112759,Harish Arumugam,CT107,1,2.62,016-2425085
TP113245,Kai Chew,BM101,1,2.16,017-5988302
TP167389,Mala Murugasen,DT101,2,2.74,019-8241899
TP113474,Azri bin Ibrahim,CT103,2,1.62,019-8531380
TP177821,Aisyah bin Ibrahim,BM104,1,3.25,011-9158996
TP136425,Dalila bin Ismail,CT102,4,2.8,019-9233468
TP155416,Siti binti Razali,BM102,3,3.39,011-8507382
TP169712,Ismail binti Yusof,CT102,1,2.04,017-8672051
TP154596,Rizal binti Kamaruddin,PM101,2,3.36,011-5890840
TP106822,Athirah binti Abdullah,CT105,3,3.72,017-4831933
TP194617,Jing Goh,CT103,2,2.75,018-4732322
TP132670,Lavanya Appalasamy,EE104,1,3.23,016-9902776
TP154260,Muhammad binti Othman,CT104,3,2.83,011-6482494
TP142264,Anand Chandran,EE103,2,2.95,012-6532622
TP141207,Dalila binti Razali,CT101,2,2.82,018-9460288
TP180323,Wei Chua,CT104,1,1.91,014-7929688
TP180468,Muhammad binti Kamaruddin,PM102,2,2.87,011-4994852
TP194566,Kavitha Balakrishnan,CT102,1,3.03,014-1909825
TP127674,Chen Koh,EE101,2,2.47,019-7309545
TP157417,Ming Lee,BM102,2,3.29,012-3830705
TP185397,Hafiz binti Abdullah,CT103,1,2.6,014-8117053
TP156021,Izzati binti Musa,CT106,1,3.24,019-9613827
TP158716,Hao Cheong,CT102,4,3.32,017-4534668
TP112993,Amirul binti Othman,BM105,1,2.62,014-9738282
TP143279,Azman bin Ibrahim,BM101,2,2.47,014-3711229
TP109544,Lavanya Appalasamy,CT102,2,2.54,014-6211672
TP197951,Kai Chong,BM103,1,1.6,016-5766894
TP143241,Faizal bin Zainal,CT105,1,1.78,014-2356082
TP139282,Hafiz bin Othman,CT102,1,2.26,013-9400041
TP192151,Aisyah bin Ahmad,EE102,2,2.6,014-2048124
TP199969,Hao Leong,CT103,2,2.73,016-7406507
TP161946,Ahmad bin Othman,DT101,3,2.98,018-7557434
TP135087,Zulkifli bin Hassan,EE102,4,2.12,013-6646128
TP103800,Hanis bin Razali,CT106,2,2.58,011-7149310
TP185223,Malika binti Zainal,CT106,1,2.56,018-8382711
TP167020,Muhammad bin Kamaruddin,HS102,3,3.43,011-1503012
TP199833,Aisyah binti Othman,EE101,3,3.37,013-2643517
TP111462,Hafiz bin Othman,CT101,2,2.96,017-3214959
TP162592,Liyana binti Zainal,CT106,2,3.73,018-8531575
TP162513,Syazwani binti Othman,CT107,1,2.93,018-2360024
TP132998,Hanis bin Ahmad,EE101,2,3.53,013-9636888
TP118749,Naim binti Yusof,CT102,4,2.9,016-9746798
TP192116,Jun Chin,BM103,2,2.81,019-7019408
TP102886,Liyana binti Razali,EE103,1,3.24,016-7225799
TP172139,Yu Chua,CT105,1,1.5,016-5804551
TP101665,Farhana bin Kamaruddin,CT107,1,3.34,016-3852879
TP180951,Syafiq binti Ismail,CT103,1,2.49,014-8200092
TP183098,Abdullah bin Abdullah,BM103,2,2.51,013-5390248
TP154529,Rizal bin Ahmad,CT101,1,2.6,016-7416995
TP114754,Shanti Menon,CT101,2,2.18,017-6384613
TP136232,Haziq bin Kamaruddin,CT103,1,2.79,011-5937291
TP199977,Mala Appalasamy,CT103,2,2.46,016-4608212
TP103758,Nadia bin Abdullah,EE105,2,2.59,014-7972881
TP182516,Le Tan,DT103,2,3.66,011-9076036
TP176115,Peng Foo,DT101,2,2.3,017-8559822
TP112803,Peng Tan,BM101,1,3.0,018-6839429
TP192462,Arjun Sharma,DT103,2,1.77,019-1916676
TP178057,Hafiz binti Abdullah,EE104,1,2.92,014-5675795
TP147340,Nur binti Ibrahim,DT102,2,3.37,013-3609609
TP180516,Wei Foo,CT103,3,2.4,014-6668292
TP185556,Chen Chua,CT106,1,3.34,013-7405563
TP136675,Abdullah binti Musa,CT105,1,3.67,013-7836625
TP150724,Ravi Ramasamy,CT105,2,2.6,013-3165640
TP187381,Amirah bin Ismail,BM105,1,3.46,011-7801900
TP155865,Muhammad bin Hassan,CT102,2,2.43,019-9291327
TP181196,Xin Chan,CT102,1,3.55,017-6727639
TP108361,Naim binti Musa,PM101,3,2.55,017-1746312
TP148441,Ravi Appalasamy,CT107,1,2.37,013-1935227
TP151242,Jun Yap,EE105,1,2.51,014-5631520
TP135534,Wei Tan,CT104,3,3.49,016-1637159
TP180674,Muhammad bin Othman,EE105,2,3.44,019-6645938
TP110877,Sanjay Maniam,PM101,1,2.66,012-2001116
TP122620,Dalila binti Ahmad,CT102,4,2.72,017-8551362
TP165555,Nithya Arumugam,BM103,2,3.47,011-3464780
TP180127,Nadia binti Othman,CT102,2,2.51,013-3488454
TP121472,Rizal bin Ismail,PM101,1,2.18,016-1676776
TP112036,Jun Yap,HS103,4,3.82,017-1314479
TP135915,Abdullah bin Ahmad,CT107,1,3.64,016-7894500
TP192850,Li Chua,BM103,1,2.74,011-9461390
TP199262,Hanis binti Othman,BM104,1,2.38,018-4562809
TP134722,Hafiz binti Ahmad,BM101,1,3.61,012-1161897
TP131525,Yong Goh,EE103,1,2.4,012-6796238
TP164062,Aisyah binti Zainal,DT102,2,3.39,012-5560765
TP119789,Anand Murugasen,CT102,3,2.54,014-3386154
TP119052,Rizal bin Ismail,CT102,3,3.33,012-5654621
TP178361,Zainab binti Ismail,PM102,1,3.92,014-2477673
TP151388,Hui Chew,CT106,2,1.59,012-6515328
TP181430,Aisyah binti Abdullah,DT102,2,3.72,012-5243745
TP186434,Jia Yong,BM101,3,2.68,016-4036733
TP141381,Naim bin Hassan,CT104,4,2.56,018-9188639
TP150788,Zainab binti Abdullah,PM102,1,3.37,018-1046574
TP117218,Muhammad bin Ibrahim,EE105,2,3.7,012-8314415
TP188030,Le Foo,BM101,3,2.5,019-5710426
TP156694,Zainab bin Zainal,BM101,2,2.33,012-3562721
TP174588,Li Chan,HS101,1,2.94,012-6039762
TP110765,Le Koh,CT105,3,3.67,016-9051705
TP139610,Shanti Raju,EE102,3,3.93,013-6102187
TP106058,Muhammad binti Kamaruddin,PM102,1,3.67,012-3531859
TP106446,Malika bin Ahmad,CT104,3,3.03,019-2791096
TP187903,Zainab bin Hassan,EE105,2,2.31,017-8739231
TP128132,Le Lim,CT101,2,2.18,012-8208907
TP196403,Nurul binti Ibrahim,CT105,3,2.82,019-3615652
TP111387,Nabilah bin Othman,HS103,3,2.63,011-9801628
TP128177,Syazwani binti Kamaruddin,HS101,1,2.79,016-2118803
TP196967,Nabilah bin Razali,CT103,3,3.63,013-2161407
TP120460,Hui Chew,BM105,3,1.6,019-1993223
TP108645,Amirah binti Ismail,CT105,1,2.11,011-2643275
TP170093,Dalila bin Othman,CT106,1,2.68,019-2848019
TP157695,Hanis bin Hassan,EE101,4,2.92,014-4974765
TP113200,Zi Chong,CT107,1,3.33,018-2124815
TP181664,Farid binti Ibrahim,CT106,2,2.75,014-4108210
TP140246,Xin Koh,CT107,1,3.69,014-1383415
TP102728,Fang Koh,DT102,1,3.74,019-1619092
TP187453,Ismail bin Othman,CT106,2,2.76,019-3349281
TP165291,Ganesh Arumugam,CT103,1,1.83,013-6515866
TP120054,Hanis bin Ismail,CT101,3,3.72,018-1673581
TP194599,Izzat bin Zainal,EE103,2,3.62,014-8221274
TP184811,Nur bin Kamaruddin,CT104,3,2.84,018-4283668
TP166334,Le Wong,DT101,3,3.37,011-3872251
TP108607,Farah binti Zainal,BM102,3,2.47,011-5468554
TP166518,Hao Wong,CT101,4,3.71,016-3201947
TP121989,Fang Yong,CT103,2,2.32,016-7928717
TP184236,Li Chan,EE102,3,2.82,011-7400389
TP183586,Amirah binti Zainal,DT102,3,3.37,019-1357157
TP178194,Azri bin Zainal,CT102,1,3.27,017-8858408
TP122509,Liyana binti Musa,BM105,3,2.8,017-7626953
TP113918,Malika bin Hassan,BM104,1,3.54,012-7220321
TP167179,Priya Ramasamy,EE101,4,2.12,018-7079929
TP124057,Fang Cheong,CT105,3,1.65,011-8315061
TP145272,Ibrahim bin Musa,CT107,1,3.56,018-1080743
TP133387,Fang Chin,CT107,1,3.72,013-5910805
TP128038,Xin Ong,PM102,1,1.51,019-9819027
TP100633,Xiao Chin,CT105,2,3.68,019-8765307
TP142946,Faizal binti Musa,CT104,1,3.1,012-1561629
TP127665,Hafiz binti Yusof,CT104,4,3.58,016-5468711
TP104422,Rizal binti Yusof,BM104,3,2.73,013-9643491
TP165531,Syafiq bin Zainal,CT106,2,3.02,019-5626589
TP174188,Vijay Govindasamy,CT103,4,3.29,014-3336691
TP170470,Ahmad bin Musa,BM101,2,3.63,017-1494140
TP107583,Siti binti Kamaruddin,EE105,1,3.33,019-8286999
TP180676,Ahmad binti Yusof,BM103,2,3.39,017-8801207
TP110308,Syazwani binti Othman,CT106,2,1.32,012-1626728
TP152582,Jing Cheong,BM104,2,3.52,014-7908592
TP119684,Yu Yap,CT104,2,2.65,012-6422007
TP195009,Dalila binti Ismail,DT101,3,1.03,016-1819347
TP147294,Ming Chin,EE101,3,3.72,011-3295551
TP143215,Haziq binti Ismail,CT101,3,2.67,016-9749273
TP100374,Nurul binti Zainal,CT103,1,2.22,018-8543684
TP199959,Fang Yap,BM102,3,3.1,016-8999967
TP133058,Deepa Nair,BM101,3,2.71,018-6307490
TP196255,Ismail bin Kamaruddin,HS102,3,2.56,018-2441604
TP142341,Deepa Menon,CT103,4,2.64,018-6140622
TP124664,Muthu Nair,EE101,1,3.14,016-9871926
TP178473,Nadia bin Razali,CT102,1,3.59,013-2345144
TP110570,Jia Chong,EE102,1,2.66,016-8844678
TP104616,Muhammad binti Abdullah,EE104,2,2.79,012-3497326
TP123213,Syazwani binti Kamaruddin,EE105,1,2.32,017-4722776
TP124262,Malika binti Abdullah,BM102,3,2.18,011-2186200
TP197770,Arjun Vellu,DT103,3,2.38,019-5763549
TP137990,Hao Chong,BM105,1,2.7,013-1578915
TP152979,Vijay Menon,DT101,1,2.61,017-7298125
TP166356,Yong Chua,BM103,3,3.27,013-3864291
TP131302,Ramesh Maniam,CT104,1,1.05,011-5728388
TP103537,Fang Chin,CT104,1,2.24,011-7284703
TP104660,Syazwani binti Kamaruddin,DT102,1,3.38,018-9099998
TP137519,Liyana binti Ahmad,CT104,2,3.03,012-5108780
TP170165,Ravi Menon,CT105,1,3.74,013-8396883
TP123535,Shanti Balakrishnan,BM105,3,3.25,016-2718148
TP103588,Abdullah bin Razali,DT103,2,3.29,011-5780833
TP183882,Fang Leong,HS102,2,2.59,017-6914593
TP122598,Kumar Devaraj,CT106,2,2.12,012-7970355
TP162470,Rizal bin Razali,CT103,4,3.02,011-9329207
TP192324,Malika binti Ibrahim,PM101,3,3.15,019-7432417
TP128148,Peng Yap,BM104,2,3.22,011-8466358
TP158127,Nadia binti Kamaruddin,CT106,1,1.69,012-9222892
TP175448,Jia Tan,DT101,1,2.75,014-9611085
TP186873,Wei Teh,EE101,4,3.73,013-3093014
TP170792,Rizal bin Musa,CT104,3,2.52,017-8513875
TP100628,Raj Chandran,HS103,4,2.83,014-3209734
TP161012,Amirul binti Kamaruddin,CT105,1,2.53,019-5048004
TP199742,Vijay Nadarajan,HS101,3,2.81,016-6923011
TP152782,Zi Ong,BM101,2,2.56,012-7388687
TP172879,Izzat bin Musa,EE101,4,2.01,011-7846837
TP107075,Muhammad bin Othman,EE101,3,2.15,016-2395156
TP135724,Amirah bin Hassan,DT101,3,2.92,017-9685662
TP107363,Ming Chin,BM105,3,3.5,011-3418978
TP112922,Ganesh Murugasen,CT101,1,3.29,016-6047343
TP179097,Fang Cheong,BM101,3,2.19,019-8964098
TP128564,Liyana bin Kamaruddin,EE102,1,3.22,018-4482723
TP109407,Faizal bin Ismail,DT102,3,2.36,016-5630040
TP147602,Li Chew,BM104,3,2.61,018-9301923
TP180662,Amirul bin Ibrahim,EE105,1,2.96,019-3601000
TP134592,Haziq bin Ibrahim,CT103,2,2.5,012-6257132
TP105822,Hafiz bin Othman,BM101,1,2.09,017-5370077
TP132528,Ismail binti Abdullah,BM101,3,3.69,014-7548922
TP124653,Liyana binti Zainal,CT104,4,2.54,014-3227242
TP183793,Raj Selvam,CT105,3,2.6,019-3912931
TP151056,Deepa Appalasamy,CT107,1,2.33,014-1648634
TP175170,Jun Yong,DT101,2,2.06,018-8986725
TP176921,Kai Loh,EE104,2,1.56,016-2231747
TP102611,Hanis bin Ismail,CT101,1,3.2,012-5742130
TP176593,Ling Tan,DT101,1,2.53,012-4847169
TP184707,Izzat binti Ibrahim,CT106,2,2.32,014-3283452
TP144684,Wei Foo,BM105,1,3.41,017-2840489
TP184853,Zainab bin Zainal,CT104,1,2.47,011-8954031
TP105091,Rizal bin Othman,EE105,2,3.11,016-9066559
TP187543,Raj Raju,HS101,2,3.68,014-4312282
TP120019,Kai Chin,CT105,3,3.06,012-6075080
TP196468,Jun Lim,CT107,1,3.4,018-7414532
TP192464,Nadia bin Ahmad,CT103,2,2.64,011-8424718
TP120396,Ming Tan,PM102,2,3.81,011-8086639
TP115388,Arjun Nair,CT107,1,3.56,013-2610670
TP146046,Jia Ng,CT105,3,3.51,013-4819913
TP156443,Xiao Tan,BM104,1,3.11,014-1841791
TP147247,Dalila bin Ibrahim,BM103,1,3.37,017-8015003
TP113159,Le Goh,CT106,2,1.74,016-3648841
TP137719,Siti binti Othman,CT106,2,3.33,013-9655476
TP158730,Ibrahim bin Ismail,BM104,1,3.43,018-5481469
TP177063,Amirah binti Yusof,CT106,1,3.94,014-3514933
TP197012,Azman binti Razali,CT102,2,3.39,017-9982693
TP197017,Rizal binti Ismail,BM102,1,3.83,013-4090182
TP189159,Siti bin Ahmad,EE104,1,2.28,013-9557360
TP152157,Hanis bin Abdullah,CT106,2,3.05,011-9530541
TP198653,Nadia binti Ahmad,BM105,2,3.21,019-3153207
TP187546,Lavanya Subramaniam,CT103,1,2.9,019-7705359
TP177487,Li Chua,DT101,3,2.25,018-5770867
TP149724,Farhana bin Abdullah,EE102,2,3.55,018-4788904
TP164977,Chen Chong,CT104,3,3.47,019-7449962
TP146854,Aisyah binti Abdullah,CT105,3,2.39,012-8210423
TP116006,Hafiz binti Razali,CT104,3,2.29,014-2099419
TP116125,Hafiz bin Othman,EE102,3,2.63,014-4816544
TP195973,Hui Teh,HS102,2,2.83,016-4785720
TP139387,Jia Chong,CT105,3,2.77,011-6778321
TP193722,Haziq binti Razali,EE103,2,2.63,013-5560816
TP147214,Kumar Raju,BM101,2,2.1,011-1965929
TP180794,Tian Chong,BM104,1,2.85,018-5826573
TP140312,Nabilah binti Ismail,BM101,2,2.71,016-3536367
TP185166,Muhammad binti Yusof,HS101,2,2.78,018-4675165
TP157753,Amirul bin Hassan,CT104,4,3.21,013-5148410
TP112107,Anand Raju,BM102,1,2.61,017-8391901
TP130428,Ismail bin Othman,EE104,1,2.76,013-4465273
TP183112,Liyana bin Ibrahim,HS103,1,3.72,017-8323091
TP155092,Priya Chandran,BM105,2,3.87,018-7133908
TP151655,Aisyah bin Hassan,EE102,3,3.64,018-9425155
TP120679,Jia Cheong,CT107,1,3.45,019-3821465
TP141053,Hao Chew,DT102,2,2.78,019-5865475
TP166802,Ibrahim bin Ibrahim,CT107,1,3.61,016-4989940
TP162447,Rizal bin Musa,EE102,1,3.18,017-8529648
TP190180,Muthu Raju,PM102,2,2.5,016-9832877
TP159807,Sanjay Selvam,BM103,2,3.19,016-7068064
TP172173,Ismail binti Ismail,CT103,4,3.92,013-5363243
TP120589,Jia Wong,BM103,3,3.11,018-5238236
TP138770,Abdullah bin Abdullah,CT101,3,3.49,014-8039809
TP107747,Wei Koh,CT106,2,3.53,018-1132747
TP152193,Muthu Devaraj,CT102,4,2.92,017-9080279
TP182621,Malika bin Hassan,CT107,1,3.2,016-7637773
TP108948,Sanjay Sharma,BM102,2,3.45,019-3471428
TP194022,Ahmad bin Abdullah,CT104,2,3.59,016-4330430
TP139857,Zi Chong,DT101,2,3.4,012-6067378
TP164250,Farhana binti Ibrahim,EE105,2,3.19,011-6712992
TP152425,Zainab bin Ahmad,CT105,2,1.86,018-5720776
TP117022,Nithya Nadarajan,EE104,3,1.58,012-5973110
TP131601,Azman binti Yusof,HS103,2,3.6,011-5063593
TP188582,Nadia bin Ismail,CT106,1,2.93,019-7192585
TP115977,Amirul bin Ibrahim,BM102,3,2.58,011-9759556
TP178920,Farah bin Kamaruddin,EE102,1,2.31,013-8439100
TP161144,Rizal bin Ismail,CT106,1,3.72,014-6626518
TP105814,Hao Lee,EE102,3,3.1,017-7889628
TP149510,Abdullah bin Ibrahim,EE105,1,2.67,012-9169697
TP132843,Chen Lim,EE103,3,1.19,012-6282214
TP108090,Nurul bin Ismail,BM105,2,2.66,019-8247194
TP144899,Syafiq binti Kamaruddin,BM103,3,3.42,016-3588708
TP164579,Hanis binti Razali,CT101,3,2.95,012-4751260
TP192070,Aisyah bin Razali,BM101,1,3.28,013-8294520
TP199956,Muhammad binti Razali,PM102,2,2.77,016-9461101
TP132006,Farhana binti Othman,CT102,4,2.65,011-6391141
TP154819,Farid binti Razali,DT101,1,3.58,016-3590527
TP147184,Hui Tan,EE101,2,3.16,017-3415534
TP116422,Zi Chin,CT107,1,3.47,019-1432781
TP176143,Yu Tan,CT105,3,3.51,012-7818051
TP174011,Krishnan Raju,CT104,1,3.1,017-7927359
TP197773,Krishnan Krishnan,BM104,1,2.75,018-6130553
TP123032,Jia Tan,HS102,1,2.9,013-1496403
TP106326,Zainab binti Razali,CT104,3,3.66,019-8385747
TP104029,Azman bin Abdullah,CT107,1,3.38,018-9936512
TP129000,Le Chua,CT106,1,2.83,017-2137192
TP188722,Hui Teh,BM105,3,2.16,014-1756410
TP138550,Shanti Balakrishnan,PM101,1,3.0,017-3201974
TP141586,Chen Chua,CT105,3,3.61,011-2110402
TP189983,Aisyah binti Yusof,BM103,3,3.67,013-5039946
TP193575,Zi Leong,BM101,2,2.86,014-5086167
TP172563,Vijay Subramaniam,HS101,2,2.65,018-2704499
TP178377,Ling Koh,CT103,3,3.0,016-8751476
TP187145,Peng Chin,CT102,4,3.41,014-3514228
TP120743,Wei Leong,BM104,1,2.96,018-7077216
TP111990,Aisyah binti Ahmad,DT101,1,3.15,013-8726709
TP131214,Nurul binti Razali,HS103,3,3.64,018-5610041
TP121459,Zainab bin Zainal,CT102,3,2.08,016-7540806
TP136352,Amirul bin Musa,BM103,3,2.78,012-3151617
TP149322,Ismail bin Ahmad,CT101,3,2.57,017-4758907
TP161967,Nurul binti Ismail,CT102,4,2.55,014-8347701
TP192567,Amirul binti Abdullah,CT101,3,3.6,012-1064572
TP145594,Syafiq binti Ahmad,CT101,3,1.69,014-1622191
TP127573,Wei Loh,BM105,2,3.02,016-8261911
TP158895,Anand Pillai,BM101,2,1.41,014-3670993
TP176126,Priya Ramasamy,HS103,4,3.28,011-9780130
TP148157,Xin Chan,BM103,3,2.59,012-8055988
TP135027,Syazwani bin Razali,CT104,2,3.0,013-7890795
TP154210,Hao Foo,CT106,2,2.18,016-7691285
TP112164,Le Teh,CT105,1,3.19,012-3507146
TP194250,Jing Chew,CT106,1,3.01,018-4908072
TP153671,Xin Wong,CT101,2,2.29,017-6027190
TP101061,Nabilah binti Ibrahim,CT107,1,2.65,019-6535220
TP163255,Hafiz bin Zainal,CT107,1,3.74,012-6085567
TP129793,Shanti Appalasamy,EE101,4,3.64,019-8442471
TP142726,Azman binti Zainal,HS102,2,2.21,018-9697238
TP118312,Syazwani bin Hassan,CT104,2,3.47,018-1486237
TP181940,Nadia bin Razali,PM102,2,3.49,014-2536295
TP134649,Naim bin Zainal,CT106,2,3.45,011-1669489
TP104773,Nabilah binti Razali,CT106,1,2.39,013-1709860
TP108527,Fang Yap,PM102,1,3.27,011-4582206
TP125006,Dalila bin Othman,EE105,1,2.52,011-2399345
TP186608,Yu Loh,BM101,2,2.96,013-7803400
TP140391,Ibrahim binti Abdullah,CT106,2,3.44,017-2976596
TP160400,Ganesh Appalasamy,BM101,3,3.58,018-6573706
TP196124,Hao Ng,CT102,3,2.94,011-9358382
TP194907,Ling Yong,CT106,2,3.71,012-6978545
TP162718,Aisyah binti Zainal,EE104,4,2.78,017-3676255
TP182900,Muthu Sundaram,CT103,3,2.86,014-6695018
TP186416,Ramesh Chandran,CT104,4,3.22,012-4920184
TP116896,Nur binti Kamaruddin,CT104,4,2.58,014-7599055
TP192490,Deepa Arumugam,CT101,2,1.29,014-3349705
TP159574,Farid bin Musa,CT103,4,2.71,013-6740928
TP167031,Farhana binti Ibrahim,CT107,1,1.79,017-6823272
TP156693,Ming Tan,CT102,2,2.45,011-8626760
TP134990,Hao Wong,DT103,3,2.32,017-8447933
TP146718,Haziq binti Zainal,DT101,2,3.33,018-7871333
TP180398,Muthu Selvam,EE104,2,3.69,017-3280767
TP105513,Liyana bin Zainal,BM104,2,3.22,019-8563218
TP184963,Hui Tan,PM101,1,2.16,019-5946403
TP117654,Fang Yong,EE102,1,2.71,013-2622596
TP107763,Xiao Yap,EE105,1,3.45,017-4599951
TP199489,Kai Teh,EE101,2,2.4,017-7832489
TP155577,Jing Chew,DT103,3,1.7,013-3859231
TP133243,Athirah bin Razali,BM104,1,2.97,013-8278867
TP111192,Shanti Pillai,DT102,3,2.96,011-2128128
TP149943,Jing Tan,PM101,3,3.24,012-3349356
TP119882,Muhammad bin Musa,CT102,3,2.65,013-6953915
TP109538,Ahmad binti Zainal,DT103,1,2.03,018-5142931
TP150731,Ravi Vellu,HS101,3,2.6,017-9130146
TP126525,Jun Ng,BM101,1,3.88,011-4372494
TP118216,Ming Chan,BM102,2,2.68,017-1240319
TP147399,Hafiz bin Ibrahim,BM103,1,3.16,011-7660431
TP144954,Ling Chua,EE101,1,2.54,016-2457343
TP107517,Yong Ng,BM102,2,1.26,014-4056534
TP177514,Liyana binti Abdullah,EE103,1,3.29,017-8080681
TP144301,Xin Foo,CT103,3,2.96,016-6522778
TP163312,Faizal bin Abdullah,HS101,1,3.11,014-7737135
TP182733,Xiao Leong,CT102,2,3.55,019-4609199
TP169716,Xiao Cheong,CT107,1,3.13,012-9956965
TP157560,Xiao Cheong,CT101,3,3.26,016-5777610
TP170441,Dalila binti Ibrahim,CT103,4,3.62,011-8474402
TP169476,Anand Arumugam,HS103,4,2.47,016-7220319
TP112965,Dalila bin Abdullah,HS101,3,1.42,019-1882736
TP126053,Dalila binti Kamaruddin,EE101,3,3.63,014-3715997
TP164845,Chen Yap,CT107,1,2.91,019-9202038
TP110347,Wei Wong,CT102,3,2.94,011-8888485
TP138538,Zulkifli binti Ahmad,DT101,3,2.24,017-2220215
TP194267,Athirah bin Kamaruddin,CT103,3,2.32,012-3247285
TP183458,Izzat bin Abdullah,CT107,1,2.21,012-5120862
TP134581,Li Ong,BM105,3,2.92,011-6750207
TP160125,Syafiq bin Musa,EE105,1,3.7,014-9910340
TP156861,Nur bin Musa,CT105,1,2.35,016-2218827
TP105844,Zainab binti Othman,EE102,1,1.96,014-7200427
TP115719,Hao Wong,CT101,1,1.52,011-6271306
TP122443,Hanis binti Othman,EE103,4,2.09,012-8128375
TP158090,Ling Ong,CT106,1,2.1,016-6368975
TP135610,Tian Ong,CT105,3,3.46,013-5564894
TP158987,Amirul bin Abdullah,CT104,4,2.57,014-6689822
TP151360,Chen Teh,CT104,2,2.08,012-5860836
TP129300,Hui Yap,DT103,3,3.48,011-9136197
TP186611,Haziq bin Othman,EE101,4,3.21,018-8762821
TP111727,Arjun Arumugam,EE103,1,3.99,017-4689789
TP106219,Farah bin Hassan,BM103,2,3.74,016-8436411
TP154827,Xin Lee,BM103,3,2.81,018-1730052
TP132934,Ibrahim binti Othman,HS102,2,2.69,016-6668462
TP139292,Syazwani bin Othman,CT106,2,3.42,012-5664955
TP141628,Syafiq binti Othman,EE103,1,3.5,014-2247754
TP139801,Sanjay Arumugam,CT106,2,3.71,017-8115841
TP150092,Zainab binti Ismail,EE102,4,2.93,014-8063072
TP115226,Shanti Menon,BM103,2,2.05,012-6284544
TP186039,Farid binti Musa,BM103,1,3.6,016-6908556
TP110913,Farhana binti Musa,CT107,1,1.62,016-8723449
TP127257,Tian Yong,BM102,3,3.51,012-2758669
TP187994,Malika bin Othman,BM105,2,2.99,019-2834515
TP185070,Amirah binti Ismail,BM102,3,2.34,019-8604096
TP157819,Athirah binti Ibrahim,CT101,4,2.12,016-1358549
TP127320,Amirul binti Othman,EE101,1,3.28,017-7580768
TP185903,Athirah binti Abdullah,CT106,2,2.81,019-6221262
