StudentID,FullName,ProgrammeCode,YearOfStudy,CGPA,ContactNumber
TP168356,Dalila binti Zainal,HS101,3,2.09,012-8469421
TP152735,Izzat bin Zainal,CT104,2,3.09,016-1152195
TP164250,Farhana binti Ibrahim,EE105,2,3.19,011-6712992
TP133418,Abdullah binti Razali,EE104,4,2.92,013-5257512
TP116250,Ahmad binti Ibrahim,PM101,2,1.26,014-6744825
TP155951,Siti bin Zainal,EE101,3,3.53,013-9369886
TP171878,Xiao Chan,BM104,3,3.85,018-3640755
TP189788,Kai Tan,PM101,1,3.32,016-5889602
TP184030,Nur bin Razali,CT103,1,3.56,013-7883963
TP108723,Xin Lee,PM102,1,2.65,017-4206363
TP180468,Muhammad binti Kamaruddin,PM102,2,2.87,011-4994852
TP183414,Hui Leong,EE104,3,2.04,011-3090558
TP188807,Syafiq binti Musa,BM102,3,3.07,016-8581857
TP139881,Hui Chin,CT106,2,3.57,012-6286888
TP140681,Ming Chin,EE101,4,2.6,017-7971725
TP176800,Naim bin Ibrahim,EE104,4,2.97,014-1736442
TP107075,Muhammad bin Othman,EE101,3,2.15,016-2395156
TP174775,Siti bin Zainal,CT102,4,3.32,017-7783824
TP158759,Yu Yong,CT104,2,3.67,011-8418843
TP197005,Azri binti Abdullah,BM105,1,2.92,014-4685747
TP103239,Ismail binti Razali,CT103,1,3.25,012-5637641
TP121256,Hao Loh,EE102,2,2.46,013-2615532
TP169750,Haziq bin Razali,CT104,2,2.27,011-6543467
TP118106,Ibrahim binti Yusof,EE102,1,3.73,019-4786472
TP112855,Ahmad bin Kamaruddin,CT107,1,2.11,011-5729722
TP103598,Ramesh Subramaniam,PM102,2,3.69,017-9702609
TP177485,Nur binti Ismail,CT102,4,2.61,011-9861136
TP100923,Abdullah bin Ismail,DT103,1,2.56,019-3461797
TP145595,Syazwani bin Kamaruddin,PM101,3,3.04,018-7338300
TP186999,Hanis binti Yusof,CT105,3,2.98,014-3517614
TP103326,Wei Lim,DT103,2,1.15,012-3948890
TP180546,Hafiz binti Razali,CT106,2,2.23,013-8388833
TP118972,Faizal bin Razali,CT102,1,2.7,019-4786392
TP152327,Aisyah binti Yusof,CT107,1,2.61,016-9725806
TP141609,Yu Lim,CT105,3,2.44,017-1316776
TP172815,Ganesh Subramaniam,CT104,3,1.06,013-8844527
TP120340,Izzati bin Ismail,CT106,1,3.7,016-5063054
TP183665,Fang Koh,CT103,4,2.63,017-7140919
TP198459,Farah binti Othman,DT101,3,4.0,018-3719722
TP123211,Harish Appalasamy,CT102,2,2.95,014-2467742
TP130409,Azman bin Abdullah,EE101,2,3.56,013-2521875
TP104613,Siti binti Yusof,BM104,2,3.37,016-9204987
TP157048,Nabilah bin Othman,CT102,2,2.39,016-7520666
TP129051,Zulkifli binti Ismail,BM104,1,2.54,014-7856180
TP188650,Sanjay Krishnan,EE102,4,2.4,017-2637387
TP110503,Izzati bin Hassan,CT106,1,3.04,012-7456322
TP116065,Mala Appalasamy,CT104,4,2.49,014-7250460
TP107451,Athirah bin Hassan,CT106,1,3.3,017-5685491
TP161683,Ming Goh,CT105,3,3.55,016-4969953
TP146257,Yong Chong,HS103,1,2.79,016-5369510
TP144932,Ahmad binti Abdullah,PM102,2,1.19,011-9991819
TP171431,Azri binti Musa,EE104,1,3.2,019-4684957
TP138062,Farid binti Ahmad,BM101,1,3.25,014-7144701
TP190455,Le Chua,BM102,1,2.45,014-8410501
TP130123,Syazwani bin Ismail,CT103,4,3.07,011-1843482
TP113038,Azman binti Ahmad,DT101,1,1.35,017-2650650
TP120296,Nabilah bin Ismail,CT105,2,2.79,014-9324833
TP181230,Faizal binti Yusof,EE102,1,2.85,012-7720587
TP132195,Jia Leong,CT106,2,3.65,016-3087576
TP175407,Muhammad bin Kamaruddin,CT106,2,2.72,013-6424463
TP118706,Naim binti Zainal,CT101,1,3.96,014-7380289
TP119580,Chen Koh,CT101,2,3.12,012-8113725
TP102533,Abdullah bin Kamaruddin,EE102,2,2.63,016-4936560
TP143530,Ramesh Subramaniam,CT104,3,3.71,017-2823636
TP170837,Lavanya Ramasamy,HS103,3,2.93,016-9294950
TP139487,Sanjay Devaraj,HS101,1,2.87,017-7594640
TP183966,Peng Tan,CT106,2,1.11,019-6946452
TP127076,Izzat binti Yusof,BM101,3,2.77,017-3568684
TP193735,Ravi Vellu,CT107,1,2.66,011-1493598
TP162752,Haziq bin Othman,BM105,3,2.85,011-2493111
TP102838,Nabilah bin Hassan,CT105,1,3.65,016-1628370
TP111591,Muthu Sharma,EE103,3,1.73,018-5324301
TP193241,Ravi Vellu,EE102,3,1.83,019-2562753
TP163876,Jing Chong,DT103,1,2.6,016-4284648
TP123587,Farah bin Abdullah,BM105,3,3.14,011-1240179
TP160045,Ramesh Menon,CT105,3,3.11,011-4092150
TP192605,Jun Chan,BM103,2,2.68,017-3561918
TP144513,Kumar Pillai,CT101,2,2.83,016-4561473
TP135117,Harish Krishnan,BM101,3,2.13,017-7899279
TP157424,Amirah binti Musa,CT104,4,3.57,018-7993768
TP175089,Syazwani bin Ahmad,CT102,3,3.36,017-4336197
TP127732,Rizal bin Musa,CT101,1,3.52,011-3815635
TP165282,Abdullah bin Ibrahim,CT103,3,2.69,013-4246204
TP107331,Tian Chew,CT104,4,2.95,012-3869945
TP149850,Nabilah binti Ahmad,CT106,2,2.78,019-8620844
TP197531,Athirah bin Razali,DT103,1,1.01,013-6999346
TP137389,Ahmad binti Kamaruddin,BM103,3,2.24,012-4436056
TP159942,Jia Chua,CT104,3,3.31,014-6396844
TP140431,Haziq bin Razali,CT103,2,2.82,019-9482292
TP108607,Farah binti Zainal,BM102,3,2.47,011-5468554
TP183103,Muhammad binti Musa,CT106,1,2.08,016-6606841
TP136059,Siti bin Zainal,BM103,2,2.14,014-6282970
TP191589,Syafiq binti Ibrahim,BM101,1,2.34,016-8901178
TP158820,Hui Lim,HS102,3,2.09,016-7254945
TP100653,Priya Arumugam,CT102,4,3.16,012-3652527
TP152590,Ismail bin Othman,CT103,1,3.54,012-2548539
TP184492,Hui Chew,EE101,2,3.16,014-8966299
TP180003,Naim binti Othman,HS101,1,2.97,018-4053370
TP151759,Rizal bin Razali,HS103,2,2.95,019-5254273
TP161743,Farhana binti Razali,EE105,1,1.81,018-4982517
TP171971,Li Lee,DT102,3,1.03,017-7526187
TP112305,Azman bin Kamaruddin,BM105,2,2.01,014-7565041
TP163919,Syazwani bin Abdullah,BM101,1,2.81,014-1461064
TP179332,Naim binti Kamaruddin,DT102,2,2.9,011-5308623
TP195980,Farhana bin Kamaruddin,HS102,1,2.89,018-1737805
TP184321,Zi Teh,EE104,4,3.41,016-8425744
TP143215,Haziq binti Ismail,CT101,3,2.67,016-9749273
TP147863,Amirul bin Abdullah,CT102,3,2.74,017-2778009
TP148757,Liyana bin Hassan,CT107,1,2.14,016-6620061
TP121311,Kumar Govindasamy,EE104,3,2.03,016-1082083
TP119160,Nabilah bin Ismail,CT107,1,2.26,016-7311620
TP190248,Jun Ong,CT101,2,2.56,011-8180210
TP154389,Syafiq binti Musa,HS103,2,2.99,019-3212742
TP176483,Ming Foo,CT101,1,2.46,018-8293512
TP191515,Chen Teh,CT107,1,2.75,013-7583430
TP112066,Hui Wong,CT104,2,3.33,019-5244971
TP141976,Yu Chin,BM101,3,2.85,013-4727571
TP159780,Priya Menon,BM102,1,3.92,018-9961047
TP150274,Athirah binti Abdullah,EE105,1,2.34,013-2542939
TP114975,Farid bin Ibrahim,CT105,3,2.45,014-9223624
TP194635,Athirah bin Ibrahim,BM105,3,3.71,011-3097542
TP139376,Amirul binti Abdullah,CT102,1,2.51,012-1693359
TP188180,Tian Chin,BM102,3,3.88,011-9592877
TP195325,Dalila binti Yusof,BM102,1,2.49,016-9978938
TP163124,Rizal binti Ibrahim,CT104,1,1.71,017-1892449
TP157286,Yong Chong,CT103,2,2.79,019-2779906
TP188333,Nadia binti Ibrahim,CT103,1,2.91,014-4294075
TP142125,Faizal binti Zainal,CT103,1,3.4,012-5509920
TP131161,Zulkifli binti Ahmad,CT107,1,3.02,014-2262405
TP134802,Rizal binti Razali,BM102,3,3.66,013-3333019
TP100464,Izzati bin Hassan,DT101,2,1.5,011-9212892
TP102485,Yu Cheong,CT104,4,3.01,011-9134967
TP176621,Xin Cheong,CT106,2,3.96,019-3098942
TP145231,Ahmad bin Zainal,BM102,1,3.94,018-5904261
TP188651,Malika bin Razali,EE105,1,3.07,019-7581478
TP183022,Farid bin Othman,CT102,4,2.29,012-1483503
TP146428,Jia Wong,EE105,2,2.08,016-4121997
TP186359,Farah bin Ahmad,EE103,1,2.51,016-8192626
TP124189,Azman bin Othman,EE101,2,1.39,013-3069257
TP127360,Ling Ng,EE105,2,1.22,011-1419962
TP161016,Syazwani binti Ahmad,EE103,1,2.27,013-2797213
TP132458,Xin Teh,BM101,2,3.42,013-8707910
TP133349,Farid bin Musa,DT103,1,3.24,013-2096203
TP122890,Anand Nair,CT105,1,3.39,017-8151076
TP192983,Nadia bin Othman,CT105,2,3.7,012-6426952
TP191147,Ganesh Subramaniam,BM105,3,3.85,014-5493864
TP144577,Xiao Ng,BM104,1,3.3,011-2148629
TP134605,Zi Wong,EE102,2,2.86,016-7753304
TP126816,Farhana bin Musa,PM102,2,3.95,013-7802685
TP181150,Ibrahim binti Ismail,CT106,1,2.9,018-4521121
TP121161,Syafiq bin Zainal,BM105,3,3.35,016-9509258
TP181623,Hanis bin Abdullah,HS103,3,3.14,018-3705120
TP115832,Wei Leong,CT105,2,2.37,017-8928358
TP198219,Nurul bin Ibrahim,EE101,2,3.07,013-1538210
TP125614,Arjun Subramaniam,CT103,2,3.37,013-2668801
TP113102,Chen Chong,EE104,1,2.04,011-4010048
TP112578,Syafiq binti Othman,EE101,4,3.38,014-1379985
TP183386,Aisyah bin Razali,CT102,2,2.71,013-4093520
TP161479,Ibrahim bin Abdullah,HS101,3,3.05,014-7889981
TP192290,Rizal bin Zainal,CT103,4,2.88,014-5314716
TP181280,Siti bin Othman,BM105,1,2.8,014-9531184
TP131752,Nadia bin Razali,CT104,3,2.21,018-4623160
TP129849,Athirah binti Ahmad,CT102,3,1.73,017-1866900
TP148435,Ravi Menon,CT101,2,3.7,012-1940329
TP167715,Zainab binti Kamaruddin,HS102,3,2.34,019-8519121
TP198133,Tian Ng,BM101,3,3.14,018-5810495
TP166083,Anand Chandran,EE102,2,2.62,019-6780377
TP124118,Siti bin Zainal,CT105,2,1.85,018-5676556
TP198290,Nurul bin Ahmad,CT102,4,2.15,016-1297459
TP156946,Dalila binti Musa,CT105,1,3.91,017-9502285
TP151095,Priya Devaraj,DT103,1,2.25,018-3369858
TP171914,Malika bin Ahmad,BM105,3,1.96,013-6555210
TP134236,Syafiq binti Kamaruddin,CT105,1,2.57,012-4660626
TP142839,Zainab bin Kamaruddin,EE103,3,2.85,019-8796071
TP191046,Jia Tan,HS103,1,2.71,013-3194389
TP193537,Nadia bin Ismail,CT107,1,3.03,018-5393771
TP132656,Anand Nadarajan,CT105,1,3.14,018-1919832
TP121045,Ibrahim binti Musa,CT101,1,2.66,018-2704793
TP162571,Wei Wong,PM102,2,2.84,016-3070749
TP159073,Chen Loh,CT101,1,3.54,017-6434951
TP138587,Shanti Krishnan,CT104,4,3.49,014-8020133
TP113476,Zainab bin Hassan,BM102,1,2.01,018-7465654
TP152421,Amirul binti Ahmad,BM105,1,3.58,013-8187378
TP155381,Amirul binti Ismail,BM103,3,2.14,011-3852543
TP120871,Nithya Sundaram,CT105,2,2.98,011-7142744
TP114191,Hanis binti Musa,CT104,1,3.6,012-3599531
TP158366,Amirah bin Musa,DT103,1,3.59,016-8272534
TP183256,Ming Goh,CT101,4,2.39,018-4281367
TP165374,Jun Koh,EE102,1,2.31,016-5798959
TP135531,Suresh Maniam,EE104,4,2.59,014-1013314
TP125128,Liyana binti Razali,EE101,4,3.43,013-2833481
TP160548,Izzat bin Othman,DT101,2,3.32,012-9162761
TP122557,Hafiz binti Razali,EE105,1,3.55,017-4158177
TP124786,Xin Chew,BM105,2,2.62,012-7426292
TP135463,Hafiz binti Musa,BM103,3,2.68,019-4829815
TP192454,Nur binti Ahmad,CT107,1,2.4,016-7089249
TP102447,Peng Chan,EE101,2,3.23,013-6782524
TP129876,Athirah bin Ahmad,CT105,3,2.9,013-7702563
TP199721,Haziq bin Abdullah,HS103,2,3.53,014-3478067
TP131500,Liyana bin Ahmad,BM104,3,2.98,014-4033999
TP143454,Peng Koh,PM102,2,3.21,018-5963645
TP161285,Nur binti Kamaruddin,CT107,1,2.81,012-9648562
TP108611,Farah binti Musa,CT101,1,2.95,018-6071518
TP115111,Deepa Ramasamy,DT101,3,2.58,019-5810351
TP189470,Jing Wong,CT104,1,2.97,019-2067908
TP183961,Nabilah bin Razali,CT103,4,2.79,013-8045438
TP182865,Hao Teh,BM102,1,3.61,018-1987009
TP166936,Ganesh Sundaram,CT102,1,2.87,019-9858968
TP171149,Zainab bin Ahmad,BM105,1,3.27,013-7447324
TP124259,Suresh Sharma,CT102,4,2.5,012-1223214
TP171819,Izzat binti Ibrahim,BM101,1,2.1,012-2130484
TP164475,Abdullah bin Ahmad,CT106,2,3.31,013-1968599
TP163882,Peng Loh,CT101,4,1.04,013-1688306
TP122235,Hafiz bin Musa,CT101,2,2.58,012-7231119
TP108553,Ahmad bin Ibrahim,EE104,4,2.99,014-2157952
TP197193,Xin Chua,HS101,1,3.68,014-3665969
TP165698,Ahmad binti Zainal,BM102,3,2.45,011-4238594
TP179536,Hui Goh,DT102,2,2.7,018-3530844
TP163977,Yong Chin,CT102,3,3.14,013-6949316
TP156991,Siti bin Ismail,EE102,2,2.8,011-8663641
TP165066,Zainab bin Hassan,CT103,2,3.73,012-7646523
TP132614,Faizal binti Razali,BM103,3,3.53,019-4664577
TP195388,Harish Devaraj,BM105,2,1.73,016-8594584
TP155950,Hafiz bin Razali,CT102,4,3.16,012-5214784
TP131197,Izzati bin Ibrahim,CT102,3,2.68,019-7100038
TP198066,Faizal bin Zainal,CT101,4,2.75,011-1115426
TP185649,Farhana bin Abdullah,CT107,1,2.76,018-5598509
TP145382,Kavitha Appalasamy,EE101,4,2.68,012-6236809
TP172822,Ravi Ramasamy,PM102,1,1.53,011-2369377
TP130709,Hanis bin Ismail,CT107,1,2.21,012-6973062
TP167579,Yu Loh,BM104,2,3.18,017-8900379
TP128809,Haziq binti Musa,CT102,3,3.24,016-1957217
TP126940,Hui Wong,HS101,2,2.85,019-3691922
TP191289,Faizal bin Zainal,CT102,1,3.85,011-6281317
TP191712,Muthu Balakrishnan,CT107,1,3.23,019-2613713
TP133577,Zi Yap,CT107,1,2.64,011-2154950
TP131059,Izzat binti Abdullah,CT101,3,3.94,019-2327566
TP185189,Xin Yap,CT104,4,2.39,017-6198992
TP167351,Ismail binti Musa,BM103,3,3.39,014-9155403
TP175399,Azri bin Hassan,EE101,3,2.29,014-2792309
TP146268,Izzat binti Yusof,EE104,4,1.01,013-4450235
TP118082,Ahmad binti Razali,BM101,3,3.63,017-2832685
TP118198,Azri bin Ibrahim,CT105,1,3.21,019-2290526
TP178075,Nithya Subramaniam,BM104,3,2.91,017-1620028
TP192448,Jing Loh,DT101,3,2.68,012-2811413
TP112230,Kai Leong,CT101,1,3.65,017-1469661
TP119787,Azman binti Ahmad,EE102,1,2.41,016-8123507
TP123092,Ling Foo,HS101,1,2.06,019-8030571
TP185798,Ling Koh,CT103,4,3.34,011-6889362
TP152088,Hui Ong,HS101,3,2.96,017-5100200
TP138224,Zulkifli binti Othman,BM103,3,2.65,018-2896878
TP118684,Ling Chua,CT106,1,2.15,016-4528187
TP128288,Suresh Appalasamy,EE103,1,2.29,019-5063259
TP144929,Ravi Arumugam,CT105,1,2.43,012-9215467
TP124241,Ibrahim bin Ismail,CT103,2,2.6,014-9210920
TP151608,Farhana bin Kamaruddin,EE102,1,1.81,018-1430177
TP145902,Naim bin Musa,BM101,2,2.74,019-2333884
TP134436,Jun Lee,CT102,4,2.82,018-7789744
TP180764,Farah bin Abdullah,CT107,1,2.83,013-7346281
TP108113,Nabilah binti Ismail,BM101,2,2.58,018-5875455
TP118104,Hui Chan,EE101,1,2.57,014-7645541
TP130669,Zainab bin Ibrahim,EE104,1,1.71,016-1569179
TP110789,Naim binti Kamaruddin,BM103,2,2.42,016-7873081
TP197454,Azman binti Ismail,EE105,2,2.09,017-1217457
TP186336,Yu Goh,BM102,3,3.31,016-9006787
TP170368,Siti bin Hassan,HS103,3,2.96,018-9857069
TP136033,Farid binti Othman,CT107,1,3.14,016-1535991
TP167184,Liyana binti Abdullah,BM103,1,2.38,019-5937991
TP101806,Syazwani bin Ahmad,CT104,3,2.61,011-8777595
TP112867,Chen Lee,CT105,3,3.27,014-6995318
TP113741,Dalila binti Kamaruddin,CT107,1,2.59,019-1677727
TP199746,Yu Loh,CT107,1,3.2,016-9523692
TP187315,Amirul bin Othman,CT104,1,3.69,012-7300569
TP161584,Nur binti Othman,CT102,4,3.63,011-6301671
TP139905,Aisyah bin Ahmad,CT103,1,2.3,012-8668571
TP156918,Zulkifli bin Ismail,CT101,2,3.51,018-7599452
TP169663,Naim bin Ismail,BM101,1,3.99,013-3898882
TP142751,Kai Ng,CT103,3,3.76,019-7424411
TP137989,Yong Chew,CT107,1,2.27,016-8714695
TP143624,Nadia bin Kamaruddin,EE102,4,3.93,011-6451010
TP125752,Ravi Selvam,CT101,1,3.4,011-8114912
TP167757,Priya Subramaniam,CT102,4,2.83,012-6242875
TP184213,Zainab bin Musa,DT102,3,3.28,014-4577023
TP144355,Ahmad bin Zainal,BM101,2,2.45,019-3791675
TP155355,Syazwani bin Othman,CT105,2,3.57,013-1815807
TP187506,Naim binti Ahmad,BM104,3,3.03,019-9450289
TP115453,Nithya Balakrishnan,CT103,1,2.65,017-5661636
TP153121,Zainab bin Ismail,EE104,1,2.39,012-3714968
TP198329,Yong Koh,EE103,3,2.93,017-8327549
TP103316,Aisyah bin Ahmad,DT103,1,2.75,011-9112155
TP133505,Raj Krishnan,CT102,3,2.06,011-3011533
TP187221,Haziq binti Othman,CT101,3,2.79,011-7973619
TP142980,Farhana bin Ibrahim,CT101,2,2.62,019-5341804
TP168521,Aisyah binti Yusof,CT103,3,2.89,013-8075907
TP168082,Syazwani bin Zainal,HS102,1,2.51,013-8000353
TP176685,Ibrahim bin Ismail,EE105,2,3.01,018-3847618
TP165911,Raj Chandran,CT107,1,3.66,013-1417300
TP107323,Li Lee,CT106,2,2.7,019-2177344
TP136018,Nurul bin Hassan,DT102,2,2.04,018-5423932
TP161501,Amirul binti Abdullah,HS101,3,2.54,012-2894329
TP148276,Aisyah bin Ahmad,CT106,1,3.13,014-6712246
TP131231,Nur bin Abdullah,CT107,1,3.56,014-8168941
TP175011,Aisyah binti Othman,EE104,3,2.11,019-1157701
TP175245,Priya Ramasamy,CT103,3,1.43,019-2586172
TP104963,Ming Foo,BM103,2,1.08,016-8800337
TP138598,Azman bin Kamaruddin,BM101,2,2.13,013-9228545
TP179525,Nithya Devaraj,CT103,2,2.18,014-7042126
TP149118,Abdullah binti Abdullah,CT104,3,3.87,013-7626984
TP105038,Peng Yong,CT106,2,3.04,017-6207848
TP161779,Kavitha Appalasamy,BM102,2,3.15,018-4403842
TP168425,Krishnan Chandran,CT107,1,1.48,018-6880713
TP147547,Naim bin Musa,CT106,2,3.28,013-6699709
TP130974,Ganesh Raju,CT106,1,3.1,012-2692380
TP109722,Farah bin Ismail,EE105,1,3.16,016-6814047
TP163660,Hao Ong,BM105,2,2.48,019-6008152
TP101023,Jing Lee,BM103,3,2.85,019-4971976
TP104233,Hanis bin Ibrahim,CT101,1,3.22,016-8363665
TP100236,Ramesh Vellu,CT104,2,3.09,017-7014697
TP119782,Nadia binti Othman,CT103,2,3.24,016-9795127
TP158924,Nurul binti Zainal,BM105,1,3.23,016-1891204
TP116786,Malika binti Musa,CT106,1,2.99,011-3486893
TP189071,Muhammad bin Razali,BM103,1,1.25,017-4865492
TP112310,Rizal bin Kamaruddin,EE101,3,3.48,018-3701800
TP141991,Muhammad binti Ahmad,BM102,1,2.06,018-9945003
TP158596,Syafiq bin Razali,EE104,2,3.6,014-8922492
TP120736,Naim bin Othman,CT104,1,1.36,018-7113013
TP126794,Rizal binti Ismail,CT105,2,3.0,018-3947669
TP153428,Jun Chan,CT105,3,2.63,019-3589882
TP109905,Hafiz bin Kamaruddin,DT101,2,3.24,017-8299538
TP153357,Dalila bin Ahmad,BM104,3,2.4,011-8964456
TP154538,Xiao Chin,CT104,3,3.99,011-1220550
TP118716,Zi Lim,CT107,1,2.51,017-2441724
TP119370,Hanis bin Zainal,EE104,1,2.21,016-1842945
TP169563,Tian Goh,CT107,1,2.89,018-2751502
TP108758,Izzati bin Kamaruddin,EE101,4,2.95,018-9477445
TP110851,Xin Chew,CT106,2,1.67,016-2224473
TP154004,Naim bin Ibrahim,CT104,1,2.6,018-6459605
TP182858,Dalila binti Ismail,CT105,1,2.61,014-6857527
TP156508,Azman binti Zainal,CT103,4,2.61,011-2434665
TP164908,Zulkifli bin Ahmad,EE105,2,3.13,013-9669159
TP124133,Jia Lim,EE101,3,2.61,014-4107882
TP120145,Anand Sundaram,CT101,2,2.79,016-4377793
TP163155,Ganesh Chandran,DT103,1,2.16,012-9963689
TP132040,Kai Lim,BM102,2,1.15,011-3715890
TP164495,Ibrahim binti Ibrahim,EE104,4,1.96,011-6657997
TP185610,Harish Arumugam,BM104,2,2.6,016-1636192
TP150309,Hui Loh,CT106,2,1.73,017-5618613
TP141984,Rizal bin Hassan,BM102,2,2.13,018-1839847
TP106786,Nurul bin Musa,BM103,1,2.83,011-6599263
TP143330,Aisyah binti Razali,BM101,2,2.73,011-8424060
TP176425,Hui Leong,CT106,2,1.94,018-4384821
TP114342,Ravi Menon,CT104,4,2.55,018-7949344
TP140605,Mala Arumugam,BM102,3,3.94,016-9897636
TP137295,Hui Foo,CT106,1,2.98,013-8899062
TP167095,Zi Ong,HS102,3,3.57,012-1010428
TP115706,Nurul bin Ibrahim,CT102,1,3.24,013-1745723
TP139641,Azri binti Zainal,CT104,4,2.8,014-5930697
TP131691,Faizal binti Kamaruddin,BM102,1,3.81,017-8042097
TP157333,Hui Tan,CT101,1,2.51,013-8611927
TP170888,Sanjay Balakrishnan,BM105,1,2.91,014-6470670
TP155439,Fang Ong,CT106,1,2.06,012-6941055
TP130022,Zi Chua,EE101,2,2.16,019-3402434
TP131829,Vijay Selvam,BM105,1,3.75,016-8295267
TP120981,Farhana bin Othman,BM101,2,2.24,013-4116654
TP143977,Azman binti Musa,EE101,3,3.62,019-3579050
TP149019,Zulkifli binti Kamaruddin,BM102,3,2.85,016-1530545
TP179697,Ahmad bin Hassan,BM101,3,2.58,019-3896364
TP167053,Dalila binti Othman,EE103,2,3.81,012-2106152
TP185732,Hui Chew,EE101,3,3.04,018-6381491
TP112565,Hao Chua,HS102,2,2.7,017-7622664
TP170426,Chen Lim,CT103,1,2.99,012-9435586
TP192856,Li Tan,CT107,1,3.72,016-1743369
TP170152,Xiao Chin,DT101,2,3.42,018-9409614
TP183757,Nurul binti Razali,CT104,4,2.93,017-6249811
TP195220,Kumar Maniam,CT102,3,3.26,012-7419285
TP158939,Amirul binti Musa,BM104,1,3.04,014-4234374
TP173242,Hanis binti Kamaruddin,HS103,1,2.2,018-5316339
TP178453,Ibrahim bin Ahmad,DT101,3,2.5,019-8035769
TP190055,Syafiq binti Kamaruddin,DT102,2,3.72,011-9423864
TP117030,Hafiz binti Kamaruddin,BM103,2,2.82,013-1155994
TP171173,Zainab binti Ahmad,BM102,3,3.88,016-6227389
TP172158,Wei Lee,BM104,1,3.6,018-4024328
TP197278,Xiao Chua,CT102,3,3.97,011-3033041
TP153126,Ramesh Appalasamy,CT101,2,3.71,011-3045824
TP109657,Hafiz binti Yusof,CT103,1,3.72,014-2995050
TP150287,Ismail bin Abdullah,EE102,4,3.74,012-4844878
TP156694,Zainab bin Zainal,BM101,2,2.33,012-3562721
TP116398,Nur binti Ibrahim,BM103,2,2.55,019-4886992
TP171593,Farhana binti Ismail,EE105,1,2.88,016-4932873
TP179155,Hafiz binti Zainal,CT103,4,2.24,014-6884153
TP182517,Le Ong,CT106,2,2.53,018-3154253
TP186061,Shanti Arumugam,CT104,2,2.56,013-3881962
TP163894,Haziq bin Zainal,CT107,1,2.23,019-3700933
TP116567,Wei Chong,DT102,1,3.71,018-8086002
TP179258,Ming Loh,BM103,1,2.33,011-1461556
TP149718,Chen Tan,BM102,3,3.24,012-8680694
TP114256,Syafiq binti Musa,BM105,1,3.55,012-9407225
TP161535,Hafiz bin Hassan,BM101,3,3.05,013-9555221
TP112664,Rizal bin Othman,BM103,2,2.44,019-4205135
TP163612,Ismail bin Ibrahim,EE101,2,2.56,011-8138844
TP185735,Siti binti Musa,CT106,2,3.77,013-9932997
TP185690,Malika bin Musa,BM101,1,1.88,014-8910899
TP181383,Azri bin Ibrahim,BM102,2,2.35,014-3911347
TP156817,Dalila binti Othman,CT107,1,2.54,017-4565762
TP137769,Rizal bin Ismail,BM105,1,2.93,016-5330922
TP118526,Nadia bin Ahmad,BM103,1,3.42,018-5596232
TP192470,Ahmad binti Othman,DT102,2,1.38,017-9646613
TP149096,Jing Chew,EE104,1,2.96,018-2504951
TP126884,Hafiz bin Kamaruddin,HS101,1,2.79,016-1190390
TP146514,Xiao Tan,EE104,2,2.82,018-9462257
TP126357,Nur bin Zainal,CT103,1,3.11,016-8993775
TP117400,Nadia binti Ismail,CT102,4,2.32,014-8591485
TP169360,Li Chan,CT107,1,3.33,013-1113132
TP148698,Ravi Sharma,CT101,3,2.83,017-5394875
TP188000,Hui Leong,EE103,3,3.67,014-8416504
TP149081,Hanis bin Othman,PM102,1,2.82,013-6834610
TP113195,Ismail binti Kamaruddin,BM101,3,3.66,018-6261082
TP144236,Zainab binti Ismail,EE103,1,2.87,011-6871360
TP170576,Ming Teh,CT103,2,3.46,014-5855937
TP148327,Ming Tan,BM101,1,2.66,011-4530572
TP109085,Amirul binti Yusof,BM105,1,1.8,016-6340197
TP153172,Amirah binti Zainal,CT101,2,2.54,019-2927786
TP123115,Naim binti Abdullah,BM105,1,3.26,014-1203495
TP109319,Jia Lee,CT105,3,3.62,016-4998710
TP173773,Ibrahim bin Hassan,CT104,1,3.34,019-4540631
TP144687,Vijay Krishnan,BM101,3,3.72,011-8513489
TP147852,Zainab bin Zainal,HS102,2,1.19,013-9834602
TP137615,Ling Chong,EE101,4,2.33,019-6322728
TP123273,Kai Goh,CT105,1,2.65,013-6467567
TP111687,Peng Koh,PM102,1,3.34,013-9023840
TP117532,Azri bin Zainal,CT105,3,2.28,017-3419688
TP153618,Farid binti Musa,PM101,2,2.53,019-3328063
TP109759,Nabilah bin Hassan,HS102,2,2.78,011-6217974
TP171742,Zainab binti Yusof,CT101,4,3.91,017-1044315
TP154296,Yong Leong,CT103,1,3.4,012-4365469
TP153553,Naim binti Zainal,CT107,1,3.63,013-4927272
TP191000,Ling Chong,PM102,2,3.66,019-5811768
TP166533,Kai Chua,CT104,3,3.17,019-7570645
TP121014,Hui Wong,BM104,3,3.32,017-9057618
TP156316,Nurul binti Razali,BM103,3,2.71,011-7394881
TP104450,Ahmad binti Musa,CT103,3,3.83,016-3672087
TP104899,Yong Tan,CT103,1,3.3,012-6991128
TP183015,Syafiq binti Othman,CT107,1,3.72,011-9587333
TP156977,Ahmad bin Kamaruddin,CT103,3,2.7,011-2928204
TP119985,Tian Lim,CT107,1,2.87,019-8002811
TP122351,Hui Chong,CT104,2,2.44,019-5182075
TP183942,Yong Cheong,DT102,1,1.26,016-6240143
TP163265,Wei Wong,CT105,2,3.48,012-9429033
TP178094,Shanti Pillai,EE104,4,2.71,014-4164378
